rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city,log_deposits,log_nearest_distance,density_ratio,lat_lon_interaction,anomaly
2505,256194000.0,Carthage Savings and Loan,43.9784396,-75.609219,60.416680779250726,0,New York,Village of Carthage,19.36144553185222,4.117681472185582,256194000.0,-3325.175470994672,0
2506,256172000.0,Bank of Crockett,31.3176,-95.45715,83.80650348267724,0,Texas,Crockett,19.361359655740504,4.440372231869879,256172000.0,-2989.4888408399997,0
2507,256108000.0,McClain Bank,35.1418003,-97.3942159,13.300176662611474,0,Oklahoma,Noble,19.3611097923842,2.6602718912183256,256108000.0,-3422.608085532885,0
2509,255937000.0,State Bank,28.6248302,77.2029725,0.0,4,Delhi,New Delhi,19.360441882315012,0.0,51187400.0,2209.9219787477696,0
2510,255936000.0,Greenville Savings Bank,41.2406716,-80.449282,30.797495803698787,0,Pennsylvania,Hermitage,19.360437975095856,3.4593875383739614,255936000.0,-3317.782419417791,0
2511,255806000.0,Heritage Community Bank,36.1649539,-82.8318327,0.0,2,Tennessee,Greeneville,19.35992990656801,0.0,85268666.66666667,-2995.6094110480126,0
2513,255391000.0,Locality Bank,50.6628186,22.1465842,162.35712024419618,0,Subcarpathian Voivodeship,Jastkowice,19.358306266016342,5.095938725981079,255391000.0,1122.008377934226,0
2514,254727000.0,American Bank and Trust Company,35.9950618,-78.908153,0.0,1,North Carolina,Durham,19.355702945324243,0.0,127363500.0,-2840.3038437588557,0
2516,254330000.0,Citizens Guaranty Bank,43.0485041,-87.90504,0.633038634498751,6,Wisconsin,Milwaukee,19.35414319826674,0.49044247231149957,36332857.14285714,-3784.1804748506643,0
2517,254127000.0,Liberty Bank Minnesota,45.6159957,-94.2267237,8.07640743175904,2,Minnesota,Sartell,19.3533447039595,2.205678457024942,84709000.0,-4298.245823124288,0
2518,254071000.0,The Commercial Bank,30.74873,-99.23322,0.0,4,Texas,Mason,19.353124317417222,0.0,50814200.0,-3051.2954888106,0
2519,253167000.0,United State Bank,44.5069199,-95.4162677,17.250376125651538,0,Minnesota,Vesta,19.349559911936783,2.904185689440867,253167000.0,-4246.684183680857,0
2520,252918000.0,First National Bank and Trust,38.6716661,-96.942784,46.67333016642471,0,Kansas,Herington,19.348575887438493,3.8643721255227863,252918000.0,-3748.9389736524226,0
2522,252877000.0,Iowa State Savings Bank,41.0575517,-94.3654237,0.8955357814544258,2,Iowa,Creston,19.34841376642137,0.6395015328493281,84292333.33333333,-3874.4132622551547,0
2523,252836000.0,Reliance Bank,44.3174522,-93.2974058,3.031118536169767,2,Minnesota,Faribault,19.348251619116763,1.394043889847496,84278666.66666667,-4134.703321925503,0
2524,252813000.0,Iowa Savings Bank,42.2675394,-94.7323577,25.17251472487643,0,Iowa,Lake City,19.34816064692093,3.2647098038199234,252813000.0,-4004.103661539643,0
2527,252223000.0,Commercial Bank,31.9921737,-102.0989637,0.0,10,Texas,Midland,19.345824178763934,0.0,22929363.636363637,-3266.3677812803944,0
2528,251832000.0,1NB Bank,35.6241747,-97.5057803,1.1192255576306995,11,Oklahoma,Edmond,19.344272760458896,0.7510507189401376,20986000.0,-3473.5629516670183,0
2530,251716000.0,Universal Bank,34.1422903,-118.222682,3.568455434707432,3,California,Los Angeles,19.343812029797306,1.5191751685019723,62929000.0,-4036.3931288885847,0
2531,251422000.0,Castroville State Bank,29.354514,-98.839198,25.366326191750304,0,Texas,Castroville,19.342643364213338,3.272087672940593,251422000.0,-2901.376621439772,0
2533,251068000.0,Sherburne State Bank,45.2937781,-93.8011139,13.756624124086192,0,Minnesota,Monticello,19.3412343807225,2.691692075132064,251068000.0,-4248.606838519426,0
2536,250840000.0,First Southern Bank,37.7268759,-89.213185,0.0,3,Illinois,Carbondale,19.3403258476257,0.0,62710000.0,-3365.7347591387415,0
2537,250724000.0,Columbus State Bank,29.70633,-96.54065,38.29054031096244,0,Texas,Columbus,19.3398632944855,3.6709837853455616,250724000.0,-2867.8684073145,0
2538,250707000.0,Reliance State Bank,18.1074194,83.3989938,527.048666655735,0,Andhra Pradesh,Vizianagaram,19.339795488546343,6.26918845115518,250707000.0,1510.1405582746,1
2539,250699000.0,Newport Federal Bank,35.9624072,-83.195238,29.374902626592316,0,Tennessee,Newport,19.33976357827814,3.413616695946679,250699000.0,-2991.901026056914,0
2540,250697000.0,VALOR BANK,35.637965,-97.4986663,0.7786393979009287,10,Oklahoma,Edmond,19.339755600551985,0.5758486888124718,22790636.363636363,-3474.6540571460796,0
2541,250409000.0,North Georgia National Bank,34.5023983,-84.95407,29.78356240284901,0,Georgia,Calhoun,19.338606143029782,3.426980859298094,250409000.0,-2931.119160346081,0
2542,250333000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit,19.33830259349617,0.0,6953694.444444444,-3515.539926324156,0
2543,250262000.0,Neighborhood National Bank,45.8775981,-93.2974532,0.0,1,Minnesota,Mora,19.338018931053707,0.0,125131000.0,-4280.2630616631595,0
2544,249894000.0,Charter Bank,30.4810466,-87.2129943,0.0,3,Florida,Pensacola,19.336547389914802,0.0,62473500.0,-2658.3433433838345,0
2545,249892000.0,Citizens Progressive Bank,32.5267261,-92.1151001,3.003222599375263,2,Louisiana,Monroe,19.336539386489367,1.387099686602074,83297333.33333333,-2996.2026306267826,0
2547,249769000.0,Bank of Newington,51.5700731,-0.0770579,4.3130099102841815,13,England,London,19.336047052679074,1.6701585127567675,17840642.85714286,-3.97388153593249,0
2549,249630000.0,The Bank of Versailles,38.1672016,-92.6655866,3.403972530439319,2,Missouri,Sunrise Beach,19.335490383550653,1.4825069814293819,83210000.0,-3536.7861251444583,0
2551,248900000.0,Peoples State Bank,44.9583934,-89.6601737,0.0,8,Wisconsin,Wausau,19.332561771355497,0.0,27655555.555555556,-4030.9773615169333,0
2553,247768000.0,Bank of Burlington,51.5148891,-0.0788573,0.3965569546564974,13,England,City of London,19.328003386456203,0.3340098894285965,17697714.285714287,-4.06232506422543,0
2554,247582000.0,Texana Bank,32.5555072,-94.7995691,0.2166100394714406,2,Texas,Longview,19.327252402271323,0.19606833494295026,82527333.33333333,-3086.248054391948,0
2555,247498000.0,Bank of Edmonson County,37.1929191,-86.2684494,28.145118643350205,0,Kentucky,Brownsville,19.326913063172725,3.3722874422852542,247498000.0,-3208.5754594166433,0
2557,246704000.0,Laona State Bank,45.6579938,-88.4463921,35.74090887461607,0,Wisconsin,Town of Armstrong Creek,19.32369979944671,3.603890817494502,246704000.0,-4038.2848221341687,0
2558,246635000.0,Grant County Bank,39.1276045,-79.472713,0.0,1,West Virginia,Davis,19.323420072929366,0.0,123317500.0,-3109.576882806008,0
2560,245780000.0,Mutual Savings Association,39.3186937,-94.91432,0.3445270849244579,2,Kansas,Leavenworth,19.319947388889403,0.296042341503018,81926666.66666667,-3731.907075823784,0
2561,245701000.0,Desjardins Bank,26.2322985,-80.0957423,10.044899493105406,0,Florida,Pompano Beach,19.319625911557182,2.4019687370665674,245701000.0,-2101.0954205926764,0
2563,245591000.0,Somerville Bank,-33.7863218,151.2898374,12.997276609305333,0,New South Wales,Sydney,19.31917811268649,2.6388627827854894,245591000.0,-5111.527131466076,1
2564,245492000.0,Farmers Bank,46.4232973,-63.2833069,0.0,3,Prince Edward Island,Rustico,19.318774922183305,0.0,61373000.0,-2937.8197703458413,0
2565,245443000.0,United Bank,38.351157,-81.6378371,0.0,3,West Virginia,Charleston,19.318575303089276,0.0,61360750.0,-3130.905507762525,0
2566,245339000.0,Mutual Savings Bank,46.0148047,-91.4823823,19.27664218927834,0,Wisconsin,Hayward,19.31815148966037,3.0094695924935477,245339000.0,-4209.543955025237,0
2568,244907000.0,FNB Picayune Bank,30.8444662,-89.1418362,0.2842057694094334,1,Mississippi,Wiggins,19.31638910869223,0.2501404489774633,122453500.0,-2749.5323536768365,0
2574,244146000.0,Community Bank of the South,33.8793561,-84.5126064,6.997416926649503,7,Georgia,Smyrna,19.313276969062766,2.0791186053727073,30518250.0,-2863.232687164739,0
2576,243701000.0,Citizens State Bank of Loyal,44.7551217,-90.2930209,17.670985582039144,0,Wisconsin,Spencer,19.31145262609623,2.9269707457714036,243701000.0,-4041.0751390401433,0
2577,243583000.0,Minnesota National Bank,45.963025,-94.8648161,13.503274835750306,0,Minnesota,Long Prairie,19.310968308934896,2.67437447466749,243583000.0,-4360.273914024702,0
2578,243567000.0,First Heritage Bank,38.9711389,-94.7862124,0.0,2,Kansas,Lenexa,19.310902620748752,0.0,81189000.0,-3693.926649245302,0
2579,243393000.0,Holcomb Bank,42.1248511,-89.2618305,15.381832596455745,0,Illinois,Byron,19.310187982968685,2.7961729522923124,243393000.0,-3760.1413187259386,0
2580,243281000.0,Manhattan Bank,45.6796667,-111.064545,1.5977429653039006,2,Montana,Bozeman,19.30972771592538,0.9546429777511486,81093666.66666667,-5073.391397787151,0
2582,242124000.0,First Federal Bank of Ohio,40.7348577,-82.7880419,46.76834771423614,0,Ohio,Galion,19.30496055371493,3.8663632384477267,242124000.0,-3372.3591060581375,0
2583,242063000.0,Lake Central Bank,38.1928425,-92.6443117,3.403972530439319,2,Missouri,Lake Ozark,19.304708584950504,1.4825069814293819,80687666.66666667,-3538.349605279007,0
2584,241807000.0,First Federal Savings and Loan Association,32.7769233,-79.9285412,0.0,21,South Carolina,Charleston,19.303650449406543,0.0,10991227.272727273,-2619.81166439329,0
2585,241569000.0,Eastern Connecticut Savings Bank,41.5148797,-72.1027578,9.502567239632864,1,Connecticut,Norwich,19.302665708673665,2.3516197262911187,120784500.0,-2993.337316105237,0
2587,241274000.0,PEOPLES BANK,41.7272005,-87.5514381,0.0,19,Illinois,Chicago,19.30144377924533,0.0,12063700.0,-3653.276411662039,0
2589,241072000.0,United National Bank,45.6100208,-74.6092433,79.35022440331473,0,Ontario,Hawkesbury,19.300606206171345,4.3863948850024554,241072000.0,-3402.929138785261,0
2590,241040000.0,Savings Bank,40.6937373,-73.851612,0.0,16,New York,New York,19.30047345693501,0.0,14178823.529411765,-3005.2980979095278,0
2591,240971000.0,Republic Bank of Arizona,33.5159021,-112.0624097,10.248614577952912,0,Arizona,Phoenix,19.30018715641413,2.4202449724406065,240971000.0,-3755.8727525952904,0
2592,240742000.0,Sundown State Bank,33.1787375,-102.275468,47.87852732333268,0,Texas,Brownfield,19.299236382753048,3.8893381859997462,240742000.0,-3393.3709054616497,0
2593,240636000.0,Farmers Savings Bank,14.8665458,120.9976397,0.0,4,Bulacan,Santa Maria,19.298795980402826,0.0,48127200.0,1798.8169522919482,0
2597,240210000.0,The Commercial Bank,30.74873,-99.23322,0.0,4,Texas,Mason,19.29702410287995,0.0,48042000.0,-3051.2954888106,0
2599,239991000.0,First Federal Bank,32.7995763,-79.9519523,0.0,21,South Carolina,Charleston,19.296111984769947,0.0,10908681.818181818,-2622.3901597978106,0
2601,239297000.0,Security State Bank,30.0434179,-99.145428,0.0,11,Texas,Kerrville,19.293216020413944,0.0,19941416.666666668,-2978.667526278361,0
2602,238649000.0,American Community Bank,41.6313629,-87.5170202,3.636822181385577,1,Indiana,Hammond,19.290504415360907,1.5340292569029654,119324500.0,-3643.4528278728308,0
2603,238597000.0,Marblehead Bank,42.5101583,-70.8954047,15.174448052154997,0,Massachusetts,Salem,19.2902864983957,2.7834327162903696,238597000.0,-3013.774876539564,0
2604,238595000.0,AB&T,-6.5247123,35.7878438,386.9446308341151,0,Dodoma Region,Mlowa,19.29027811602554,5.960862625404298,238595000.0,-233.50538463233872,0
2605,238522000.0,The Bank of Forest,55.2889466,61.9353005,967.0010304137894,0,Chelyabinsk Oblast,,19.289972111417597,6.875233151753066,238522000.0,3424.337521999453,1
2606,238311000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi,19.289087105501952,0.0,19859250.0,-47.33942397927156,0
2607,238114000.0,Tri-County Bank & Trust Company,38.0315843,-84.4923794,3.349955873294592,5,Kentucky,Lexington,19.2882601127522,1.4701657009789324,39685666.666666664,-3213.3790498586836,0
2608,238020000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway,19.287865265919894,0.0,9917500.0,-3243.9252048033063,0
2609,237734000.0,Lakeside Bank,41.9326015,-87.6687839,0.0,20,Illinois,Chicago,19.28666296375008,0.0,11320666.666666666,-3676.1801792683154,0
2611,237220000.0,State Bank of Newburg,43.4296616,-88.0461542,11.00836874550185,0,Wisconsin,Newburg,19.2844985427809,2.485603802179278,237220000.0,-3823.814682087419,0
2612,237195000.0,Goppert Financial Bank,38.8141208,-94.2632025,0.7496119884501193,1,Missouri,Pleasant Hill,19.284393149823604,0.5593940424660672,118597500.0,-3658.743328829862,0
2613,236996000.0,Mi Bank,42.7503644,-71.8370204,19.228419516341575,0,New Hampshire,New Ipswich,19.283553825539325,3.0070885223907333,236996000.0,-3071.0587995102337,0
2614,236727000.0,First Financial Bank,39.1391976,-84.4431146,0.0,9,Ohio,Cincinnati,19.282418140644243,0.0,23672700.0,-3305.0357482888453,0
2615,236445000.0,Castle Rock Bank,39.3745874,-104.8601941,23.98790062014226,0,Colorado,Castle Rock,19.281226184940202,3.2183917325200957,236445000.0,-4128.826877371414,0
2616,236239000.0,Leighton State Bank,41.4084095,-92.9205862,0.3979622201692392,1,Iowa,Pella,19.280354566640575,0.3350156192470585,118119500.0,-3847.6936843496487,0
2617,236165000.0,RiverBank,37.7360396,-120.9354895,0.0,1,California,Riverbank,19.280041275473305,0.0,118082500.0,-4563.626420817384,0
2618,236069000.0,Success Bank,25.6155135,85.1153634,233.779527171192,0,Bihar,Patna,19.279634697374668,5.458646891525492,236069000.0,2180.273740230106,0
2619,236060000.0,Drake Bank,37.9751772,-122.5619255,22.968530003569537,0,California,San Anselmo,19.27959657220141,3.1767417200563397,236060000.0,-4654.310838835699,0
2621,235341000.0,Madison Valley Bank,44.6561364,-111.1039176,112.8266376414398,0,Montana,West Yellowstone,19.276546088411592,4.734676568478998,235341000.0,-4961.4716989199605,0
2624,235066000.0,1st National Bank,41.2928369,-96.1760044,4.246827308161051,5,Nebraska,Omaha,19.275376887995108,1.6576235716721999,39177666.666666664,-3971.380063382882,0
2625,234901000.0,First Bank of Manhattan,40.7194184,-74.0023149,0.0,35,New York,New York,19.274674711007886,0.0,6525027.777777778,-3013.3312229816543,0
2626,234822000.0,First National Bank of Burleson,32.5638186,-97.3205679,19.13797795621646,0,Texas,Burleson,19.274338342550696,3.0026074828566367,234822000.0,-3169.1293191445825,0
2628,234199000.0,The Fort Jennings State Bank,40.9146304,-84.0643635,18.231042426170514,0,Ohio,Columbus Grove,19.271681743533822,2.95652576646067,234199000.0,-3439.4623624137503,0
2629,234069000.0,Sawyer Savings Bank,42.078818,-73.9542623,13.817963618947182,0,New York,Village of Saugerties,19.271126505922947,2.6958402027982524,234069000.0,-3111.907943645961,0
2631,233591000.0,Nekoosa Port Edwards State Bank,44.200848,-89.8087961,20.86497121189975,0,Wisconsin,Nekoosa,19.269082285059874,3.0848858682346894,233591000.0,-3969.6249454790927,0
2632,233549000.0,Community First Bank of the Heartland,36.3388695,-88.8731261,0.6157790526333943,1,Tennessee,Martin,19.268902467446594,0.4798172258956357,116774500.0,-3229.5489314049437,0
2633,233470000.0,Clackamas County Bank,45.5065544,-122.4201455,13.30531802681008,0,Oregon,Gresham,19.268564151444824,2.6606313581186387,233470000.0,-5570.919010851665,0
2634,233460000.0,Applied Bank,38.7124866,-75.1031518,25.55356194517078,0,Delaware,Rehoboth Beach,19.26852131847218,3.2791638985827523,233460000.0,-2907.429757675266,0
2635,233156000.0,Pathway Bank,51.6592618,-3.3299484,59.06077741142128,0,Wales,Edwardsville,19.267218319682133,4.09535700638452,233156000.0,-172.02267617609112,0
2636,232995000.0,The Farmers Savings Bank,44.9777258,-93.2702431,1.068191288066279,13,Minnesota,Minneapolis,19.266527556364192,0.7266744514333398,16642500.0,-4195.083419451143,0
2638,232881000.0,Homeland Community Bank,35.6993036,-85.7858694,0.5302977603758281,2,Tennessee,McMinnville,19.266038155743487,0.4254623310940989,77627000.0,-3062.4957963005495,0
2639,232774000.0,East Wisconsin Savings Bank,44.2781509,-88.2727022,3.25985217585761,1,Wisconsin,Kaukauna,19.265578588031666,1.4492344591762942,116387000.0,-3908.552028362362,0
2641,232290000.0,Greenville Federal,38.8677736,-89.4094551,44.7257386440684,0,Illinois,Greenville,19.26349715333598,3.822661348199344,232290000.0,-3475.1464585261656,0
2643,231616000.0,VIKING BANK,45.8514902,-95.3902048,2.0011059422586333,2,Minnesota,Alexandria,19.26059139022304,1.0989808681538893,77205333.33333333,-4373.783040563193,0
2645,231353000.0,Sundance State Bank,44.406045,-104.3797806,89.9003830989042,0,Wyoming,Sundance,19.25945524492107,4.5097642156839495,231353000.0,-4635.093234413727,0
2648,231085000.0,Union Savings and Loan Association,36.3178921,-82.3498782,0.0,5,Tennessee,Johnson City,19.25829617049879,0.0,38514166.666666664,-2990.7739909157426,0
2650,230949000.0,Farmers and Merchants State Bank,32.75966,-97.79718,0.0,2,Texas,Weatherford,19.25770746921993,0.0,76983000.0,-3203.8023657587996,0
2655,230231000.0,Georgia First Bank,32.3823444,-82.5867971,22.75410937580814,0,Georgia,Soperton,19.25459371503719,3.1677555418631345,230231000.0,-2674.3541065851214,0
2656,230208000.0,First Trust and Savings Bank,41.8242362,-90.6474733,0.0,4,Iowa,Grand Mound,19.25449381038133,0.0,46041600.0,-3791.2613342323934,0
2657,230152000.0,Summit Bank,37.8185079,-122.2626097,0.0,8,California,Oakland,19.254250522519513,0.0,25572444.444444444,-4623.789470814067,0
2658,229461000.0,Logansport Savings Bank,40.754664,-86.3604479,0.4414436375911116,1,Indiana,Logansport,19.251243642741862,0.3656451374991658,114730500.0,-3519.5910370540055,0
2660,229016000.0,Washington Savings Bank,40.1087931,-75.0254287,0.0,5,Pennsylvania,Philadelphia,19.24930243243993,0.0,38169333.333333336,-3009.179396967102,0
2662,228130000.0,Peoples Bank,41.7272005,-87.5514381,0.0,19,Illinois,Chicago,19.245426204252524,0.0,11406500.0,-3653.276411662039,0
2664,227505000.0,Citizens Bank,40.619286,-74.0325034,0.0,29,New York,New York,19.24268277853125,0.0,7583500.0,-3007.1474289005723,0
2666,227106000.0,Bedford Federal Savings Bank,38.8618515,-86.485432,1.481026102095278,1,Indiana,Bedford,19.240927431209272,0.9086722254504828,113553000.0,-3360.984015297348,0
2667,227034000.0,Merchants Bank,49.2817958,-123.1047386,0.0,9,British Columbia,Vancouver,19.240610348370122,0.0,22703400.0,-6066.822589697578,0
2668,226924000.0,Kanza Bank,37.7243616,-97.2086594,7.519905367241603,3,Kansas,Wichita,19.240125722031703,2.1424052336482724,56731000.0,-3667.134617856839,0
